googl_iter,tweet_number,tweet date,query,TweetText,sentiment;;;;;
604,3,2023-01-09 09:55:00,GOOGL -is:retweet,QQQ BLNK INTC NFLX BABA BTCX MU MOMO TSN FEYS CAKE SPAQ KODK QCOM DOW GOOGL DOW TDOC AALhttps//tco/fBiRo2sAG2 ,0;;;;;
"605,1,2023-01-09 10:01:41,GOOGL -is:retweet,""googl  Trade the US stock market? Before they hit a stock that turned 2 to 10, anyone who had 2000 turned to 10,000 gt";"🚀  "",0";;;;
"605,2,2023-01-09 10:00:23,GOOGL -is:retweet,""MMV XPEV GOOGL BIIBImagine making a 1000 gain on a trade 1,000 turns into 10,000 Crazy to think about! We know how to trade over at CT! DISCORD https//tco/2q8cyAnxiJ "",0";;;;;
605,3,2023-01-09 09:55:00,GOOGL -is:retweet,QQQ BLNK INTC NFLX BABA BTCX MU MOMO TSN FEYS CAKE SPAQ KODK QCOM DOW GOOGL DOW TDOC AALhttps//tco/fBiRo2sAG2 ,0;;;;;
606,1,2023-01-09 10:05:17,GOOGL -is:retweet,GOOGL  *Top analyst price target for the week📈📉🚀  🚀 ,0;;;;;
606,2,2023-01-09 10:04:42,GOOGL -is:retweet,GOOGL LEVELS POSTED FOR STOCKS BEFORE WEEK OPENS,0;;;;;
"606,3,2023-01-09 10:01:41,GOOGL -is:retweet,""googl  Trade the US stock market? Before they hit a stock that turned 2 to 10, anyone who had 2000 turned to 10,000 gt";"🚀  "",0";;;;
"606,4,2023-01-09 10:00:23,GOOGL -is:retweet,""MMV XPEV GOOGL BIIBImagine making a 1000 gain on a trade 1,000 turns into 10,000 Crazy to think about! We know how to trade over at CT! DISCORD https//tco/2q8cyAnxiJ "",0";;;;;
607,1,2023-01-09 10:06:22,GOOGL -is:retweet,GOOGL  Top analyst price target for the week📉🚀 ,0;;;;;
607,2,2023-01-09 10:05:17,GOOGL -is:retweet,GOOGL  *Top analyst price target for the week📈📉🚀  🚀 ,0;;;;;
607,3,2023-01-09 10:04:42,GOOGL -is:retweet,GOOGL LEVELS POSTED FOR STOCKS BEFORE WEEK OPENS,0;;;;;
"607,4,2023-01-09 10:01:41,GOOGL -is:retweet,""googl  Trade the US stock market? Before they hit a stock that turned 2 to 10, anyone who had 2000 turned to 10,000 gt";"🚀  "",0";;;;
"607,5,2023-01-09 10:00:23,GOOGL -is:retweet,""MMV XPEV GOOGL BIIBImagine making a 1000 gain on a trade 1,000 turns into 10,000 Crazy to think about! We know how to trade over at CT! DISCORD https//tco/2q8cyAnxiJ "",0";;;;;
608,1,2023-01-09 10:09:26,GOOGL -is:retweet,Wolf's Weekly Trade Ideas AMZN PDD GOOGL https//,0;;;;;
608,2,2023-01-09 10:06:22,GOOGL -is:retweet,GOOGL  Top analyst price target for the week📉🚀 ,0;;;;;
608,3,2023-01-09 10:05:17,GOOGL -is:retweet,GOOGL  *Top analyst price target for the week📈📉🚀  🚀 ,0;;;;;
608,4,2023-01-09 10:04:42,GOOGL -is:retweet,GOOGL LEVELS POSTED FOR STOCKS BEFORE WEEK OPENS,0;;;;;
"608,5,2023-01-09 10:01:41,GOOGL -is:retweet,""googl  Trade the US stock market? Before they hit a stock that turned 2 to 10, anyone who had 2000 turned to 10,000 gt";"🚀  "",0";;;;
"608,6,2023-01-09 10:00:23,GOOGL -is:retweet,""MMV XPEV GOOGL BIIBImagine making a 1000 gain on a trade 1,000 turns into 10,000 Crazy to think about! We know how to trade over at CT! DISCORD https//tco/2q8cyAnxiJ "",0";;;;;
609,1,2023-01-09 10:11:05,GOOGL -is:retweet,GOOGL LEVELS POSTED FOR STOCKS BEFORE WEEK OPENS,0;;;;;
609,2,2023-01-09 10:09:26,GOOGL -is:retweet,Wolf's Weekly Trade Ideas AMZN PDD GOOGL https//,0;;;;;
609,3,2023-01-09 10:06:22,GOOGL -is:retweet,GOOGL  Top analyst price target for the week📉🚀 ,0;;;;;
609,4,2023-01-09 10:05:17,GOOGL -is:retweet,GOOGL  *Top analyst price target for the week📈📉🚀  🚀 ,0;;;;;
609,5,2023-01-09 10:04:42,GOOGL -is:retweet,GOOGL LEVELS POSTED FOR STOCKS BEFORE WEEK OPENS,0;;;;;
610,1,2023-01-09 10:11:05,GOOGL -is:retweet,GOOGL LEVELS POSTED FOR STOCKS BEFORE WEEK OPENS,0;;;;;
610,2,2023-01-09 10:09:26,GOOGL -is:retweet,Wolf's Weekly Trade Ideas AMZN PDD GOOGL https//,0;;;;;
610,3,2023-01-09 10:06:22,GOOGL -is:retweet,GOOGL  Top analyst price target for the week📉🚀 ,0;;;;;
610,4,2023-01-09 10:05:17,GOOGL -is:retweet,GOOGL  *Top analyst price target for the week📈📉🚀  🚀 ,0;;;;;
610,5,2023-01-09 10:04:42,GOOGL -is:retweet,GOOGL LEVELS POSTED FOR STOCKS BEFORE WEEK OPENS,0;;;;;
611,1,2023-01-09 10:11:05,GOOGL -is:retweet,GOOGL LEVELS POSTED FOR STOCKS BEFORE WEEK OPENS,0;;;;;
611,2,2023-01-09 10:09:26,GOOGL -is:retweet,Wolf's Weekly Trade Ideas AMZN PDD GOOGL https//,0;;;;;
611,3,2023-01-09 10:06:22,GOOGL -is:retweet,GOOGL  Top analyst price target for the week📉🚀 ,0;;;;;
612,1,2023-01-09 10:11:05,GOOGL -is:retweet,GOOGL LEVELS POSTED FOR STOCKS BEFORE WEEK OPENS,0;;;;;
612,2,2023-01-09 10:09:26,GOOGL -is:retweet,Wolf's Weekly Trade Ideas AMZN PDD GOOGL https//,0;;;;;
613,1,2023-01-09 10:11:05,GOOGL -is:retweet,GOOGL LEVELS POSTED FOR STOCKS BEFORE WEEK OPENS,0;;;;;
614,1,2023-01-09 10:20:03,GOOGL -is:retweet,QQQ BLNK INTC NFLX BABA BTCX MU MOMO TSN FEYS CAKE SPAQ KODK QCOM DOW GOOGL DOW TDOC AALhttps//tco/iIzH8i1k55 ,0;;;;;
615,1,2023-01-09 10:23:39,GOOGL -is:retweet,📺 New video just published on our YT channel 👀 💃➡️Wolf's Weekly Trade Ideas AMZN PDD GOOGLhttps//t,0;;;;;
615,2,2023-01-09 10:20:03,GOOGL -is:retweet,QQQ BLNK INTC NFLX BABA BTCX MU MOMO TSN FEYS CAKE SPAQ KODK QCOM DOW GOOGL DOW TDOC AALhttps//tco/iIzH8i1k55 ,0;;;;;
616,1,2023-01-09 10:23:39,GOOGL -is:retweet,📺 New video just published on our YT channel 👀 💃➡️Wolf's Weekly Trade Ideas AMZN PDD GOOGLhttps//t,0;;;;;
616,2,2023-01-09 10:20:03,GOOGL -is:retweet,QQQ BLNK INTC NFLX BABA BTCX MU MOMO TSN FEYS CAKE SPAQ KODK QCOM DOW GOOGL DOW TDOC AALhttps//tco/iIzH8i1k55 ,0;;;;;
617,1,2023-01-09 10:26:18,GOOGL -is:retweet,GOOGL Top analyst price target for next week⎇⚤⚤~;~ ,0;;;;
617,2,2023-01-09 10:23:39,GOOGL -is:retweet,📺 New video just published on our YT channel 👀 💃➡️Wolf's Weekly Trade Ideas AMZN PDD GOOGLhttps//t,0;;;;;
617,3,2023-01-09 10:20:03,GOOGL -is:retweet,QQQ BLNK INTC NFLX BABA BTCX MU MOMO TSN FEYS CAKE SPAQ KODK QCOM DOW GOOGL DOW TDOC AALhttps//tco/iIzH8i1k55 ,0;;;;;
618,1,2023-01-09 10:26:18,GOOGL -is:retweet,GOOGL Top analyst price target for next week⎇⚤⚤~;~ ,0;;;;
618,2,2023-01-09 10:23:39,GOOGL -is:retweet,📺 New video just published on our YT channel 👀 💃➡️Wolf's Weekly Trade Ideas AMZN PDD GOOGLhttps//t,0;;;;;
618,3,2023-01-09 10:20:03,GOOGL -is:retweet,QQQ BLNK INTC NFLX BABA BTCX MU MOMO TSN FEYS CAKE SPAQ KODK QCOM DOW GOOGL DOW TDOC AALhttps//tco/iIzH8i1k55 ,0;;;;;
619,1,2023-01-09 10:26:18,GOOGL -is:retweet,GOOGL Top analyst price target for next week⎇⚤⚤~;~ ,0;;;;
619,2,2023-01-09 10:23:39,GOOGL -is:retweet,📺 New video just published on our YT channel 👀 💃➡️Wolf's Weekly Trade Ideas AMZN PDD GOOGLhttps//t,0;;;;;
620,1,2023-01-09 10:32:51,GOOGL -is:retweet,,0;;;;;
620,2,2023-01-09 10:26:18,GOOGL -is:retweet,GOOGL Top analyst price target for next week⎇⚤⚤~;~ ,0;;;;
621,1,2023-01-09 10:35:23,GOOGL -is:retweet,Amazon And Alibaba A Tale Of Two ECommerce Kings BABAF BIDU GOOG GOOGL META ,0;;;;;
621,2,2023-01-09 10:32:51,GOOGL -is:retweet,,0;;;;;
621,3,2023-01-09 10:26:18,GOOGL -is:retweet,GOOGL Top analyst price target for next week⎇⚤⚤~;~ ,0;;;;
622,1,2023-01-09 10:36:35,GOOGL -is:retweet,A  Impressive and frightening at the,0;;;;;
622,2,2023-01-09 10:35:23,GOOGL -is:retweet,Amazon And Alibaba A Tale Of Two ECommerce Kings BABAF BIDU GOOG GOOGL META ,0;;;;;
622,3,2023-01-09 10:32:51,GOOGL -is:retweet,,0;;;;;
623,1,2023-01-09 10:36:35,GOOGL -is:retweet,A  Impressive and frightening at the,0;;;;;
623,2,2023-01-09 10:35:23,GOOGL -is:retweet,Amazon And Alibaba A Tale Of Two ECommerce Kings BABAF BIDU GOOG GOOGL META ,0;;;;;
623,3,2023-01-09 10:32:51,GOOGL -is:retweet,,0;;;;;
"624,1,2023-01-09 10:40:45,GOOGL -is:retweet,""Elon Musk Reacts As Tweet Says Satya Nadella Plotting To Beat Google, 'Create Best Search Engine'  Microsoft (NASDAQMSFT), Alphabet (NASDAQGOOG), Alphabet (NASDAQGOOGL)  Benzinga "",0";;;;;
624,2,2023-01-09 10:40:42,GOOGL -is:retweet,,0;;;;;
624,3,2023-01-09 10:36:35,GOOGL -is:retweet,A  Impressive and frightening at the,0;;;;;
624,4,2023-01-09 10:35:23,GOOGL -is:retweet,Amazon And Alibaba A Tale Of Two ECommerce Kings BABAF BIDU GOOG GOOGL META ,0;;;;;
624,5,2023-01-09 10:32:51,GOOGL -is:retweet,,0;;;;;
"625,1,2023-01-09 10:40:45,GOOGL -is:retweet,""Elon Musk Reacts As Tweet Says Satya Nadella Plotting To Beat Google, 'Create Best Search Engine'  Microsoft (NASDAQMSFT), Alphabet (NASDAQGOOG), Alphabet (NASDAQGOOGL)  Benzinga "",0";;;;;
625,2,2023-01-09 10:40:42,GOOGL -is:retweet,,0;;;;;
625,3,2023-01-09 10:36:35,GOOGL -is:retweet,A  Impressive and frightening at the,0;;;;;
625,4,2023-01-09 10:35:23,GOOGL -is:retweet,Amazon And Alibaba A Tale Of Two ECommerce Kings BABAF BIDU GOOG GOOGL META ,0;;;;;
"626,1,2023-01-09 10:40:45,GOOGL -is:retweet,""Elon Musk Reacts As Tweet Says Satya Nadella Plotting To Beat Google, 'Create Best Search Engine'  Microsoft (NASDAQMSFT), Alphabet (NASDAQGOOG), Alphabet (NASDAQGOOGL)  Benzinga "",0";;;;;
626,2,2023-01-09 10:40:42,GOOGL -is:retweet,,0;;;;;
626,3,2023-01-09 10:36:35,GOOGL -is:retweet,A  Impressive and frightening at the,0;;;;;
"627,1,2023-01-09 10:40:45,GOOGL -is:retweet,""Elon Musk Reacts As Tweet Says Satya Nadella Plotting To Beat Google, 'Create Best Search Engine'  Microsoft (NASDAQMSFT), Alphabet (NASDAQGOOG), Alphabet (NASDAQGOOGL)  Benzinga "",0";;;;;
627,2,2023-01-09 10:40:42,GOOGL -is:retweet,,0;;;;;
628,1,2023-01-09 10:48:15,GOOGL -is:retweet,,0;;;;;
"628,2,2023-01-09 10:40:45,GOOGL -is:retweet,""Elon Musk Reacts As Tweet Says Satya Nadella Plotting To Beat Google, 'Create Best Search Engine'  Microsoft (NASDAQMSFT), Alphabet (NASDAQGOOG), Alphabet (NASDAQGOOGL)  Benzinga "",0";;;;;
628,3,2023-01-09 10:40:42,GOOGL -is:retweet,,0;;;;;
629,1,2023-01-09 10:51:54,GOOGL -is:retweet,GOOGL  Top analyst target price for next week📈📉🎯,0;;;;;
629,2,2023-01-09 10:48:15,GOOGL -is:retweet,,0;;;;;
630,1,2023-01-09 10:53:43,GOOGL -is:retweet,GOOGL  *Top analyst price target for the week📈📉🚀  🚀 ,0;;;;;
630,2,2023-01-09 10:51:54,GOOGL -is:retweet,GOOGL  Top analyst target price for next week📈📉🎯,0;;;;;
630,3,2023-01-09 10:48:15,GOOGL -is:retweet,,0;;;;;
631,1,2023-01-09 10:55:00,GOOGL -is:retweet,googl Top analyst price target for next week,0;;;;;
631,2,2023-01-09 10:53:43,GOOGL -is:retweet,GOOGL  *Top analyst price target for the week📈📉🚀  🚀 ,0;;;;;
631,3,2023-01-09 10:51:54,GOOGL -is:retweet,GOOGL  Top analyst target price for next week📈📉🎯,0;;;;;
631,4,2023-01-09 10:48:15,GOOGL -is:retweet,,0;;;;;
632,1,2023-01-09 10:55:00,GOOGL -is:retweet,googl Top analyst price target for next week,0;;;;;
632,2,2023-01-09 10:53:43,GOOGL -is:retweet,GOOGL  *Top analyst price target for the week📈📉🚀  🚀 ,0;;;;;
632,3,2023-01-09 10:51:54,GOOGL -is:retweet,GOOGL  Top analyst target price for next week📈📉🎯,0;;;;;
632,4,2023-01-09 10:48:15,GOOGL -is:retweet,,0;;;;;
633,1,2023-01-09 10:59:15,GOOGL -is:retweet,GOOGL  Top analyst price target for the week📉🚀 ,0;;;;;
633,2,2023-01-09 10:55:00,GOOGL -is:retweet,googl Top analyst price target for next week,0;;;;;
633,3,2023-01-09 10:53:43,GOOGL -is:retweet,GOOGL  *Top analyst price target for the week📈📉🚀  🚀 ,0;;;;;
633,4,2023-01-09 10:51:54,GOOGL -is:retweet,GOOGL  Top analyst target price for next week📈📉🎯,0;;;;;
634,1,2023-01-09 11:00:56,GOOGL -is:retweet,Mana para penggila film BOKEP ? Nih pasang aplikasi RIBUAN film bokep di https//googl/lGlCtR Sebarkan ke t,0;;;;;
634,2,2023-01-09 11:00:30,GOOGL -is:retweet,Joining A  filling in for A  along with A _carter for a full 3 hours this morning The news cycle is heavy and you can bet we'll cover it all Excited to be here Wouldn't miss it A  A  BIIB ,0;;;;;
634,3,2023-01-09 10:59:15,GOOGL -is:retweet,GOOGL  Top analyst price target for the week📉🚀 ,0;;;;;
634,4,2023-01-09 10:55:00,GOOGL -is:retweet,googl Top analyst price target for next week,0;;;;;
634,5,2023-01-09 10:53:43,GOOGL -is:retweet,GOOGL  *Top analyst price target for the week📈📉🚀  🚀 ,0;;;;;
635,1,2023-01-09 11:03:24,GOOGL -is:retweet,GOOGL *ALL THESE LEVELS POSTED AHEAD OF TIME BEFORE THE MARKET OPENED   ,0;;;;;
635,2,2023-01-09 11:00:56,GOOGL -is:retweet,Mana para penggila film BOKEP ? Nih pasang aplikasi RIBUAN film bokep di https//googl/lGlCtR Sebarkan ke t,0;;;;;
635,3,2023-01-09 11:00:30,GOOGL -is:retweet,Joining A  filling in for A  along with A _carter for a full 3 hours this morning The news cycle is heavy and you can bet we'll cover it all Excited to be here Wouldn't miss it A  A  BIIB ,0;;;;;
635,4,2023-01-09 10:59:15,GOOGL -is:retweet,GOOGL  Top analyst price target for the week📉🚀 ,0;;;;;
635,5,2023-01-09 10:55:00,GOOGL -is:retweet,googl Top analyst price target for next week,0;;;;;
636,1,2023-01-09 11:03:24,GOOGL -is:retweet,GOOGL *ALL THESE LEVELS POSTED AHEAD OF TIME BEFORE THE MARKET OPENED   ,0;;;;;
636,2,2023-01-09 11:00:56,GOOGL -is:retweet,Mana para penggila film BOKEP ? Nih pasang aplikasi RIBUAN film bokep di https//googl/lGlCtR Sebarkan ke t,0;;;;;
636,3,2023-01-09 11:00:30,GOOGL -is:retweet,Joining A  filling in for A  along with A _carter for a full 3 hours this morning The news cycle is heavy and you can bet we'll cover it all Excited to be here Wouldn't miss it A  A  BIIB ,0;;;;;
636,4,2023-01-09 10:59:15,GOOGL -is:retweet,GOOGL  Top analyst price target for the week📉🚀 ,0;;;;;
637,1,2023-01-09 11:07:20,GOOGL -is:retweet,GOOGL Top analyst price target for next week ,0;;;;;
637,2,2023-01-09 11:07:15,GOOGL -is:retweet,そろそろ、 GOOGL TSLA META を買うか。 ,0;;;;;
637,3,2023-01-09 11:03:24,GOOGL -is:retweet,GOOGL *ALL THESE LEVELS POSTED AHEAD OF TIME BEFORE THE MARKET OPENED   ,0;;;;;
637,4,2023-01-09 11:00:56,GOOGL -is:retweet,Mana para penggila film BOKEP ? Nih pasang aplikasi RIBUAN film bokep di https//googl/lGlCtR Sebarkan ke t,0;;;;;
637,5,2023-01-09 11:00:30,GOOGL -is:retweet,Joining A  filling in for A  along with A _carter for a full 3 hours this morning The news cycle is heavy and you can bet we'll cover it all Excited to be here Wouldn't miss it A  A  BIIB ,0;;;;;
637,6,2023-01-09 10:59:15,GOOGL -is:retweet,GOOGL  Top analyst price target for the week📉🚀 ,0;;;;;
638,1,2023-01-09 11:07:20,GOOGL -is:retweet,GOOGL Top analyst price target for next week ,0;;;;;
638,2,2023-01-09 11:07:15,GOOGL -is:retweet,そろそろ、 GOOGL TSLA META を買うか。 ,0;;;;;
638,3,2023-01-09 11:03:24,GOOGL -is:retweet,GOOGL *ALL THESE LEVELS POSTED AHEAD OF TIME BEFORE THE MARKET OPENED   ,0;;;;;
638,4,2023-01-09 11:00:56,GOOGL -is:retweet,Mana para penggila film BOKEP ? Nih pasang aplikasi RIBUAN film bokep di https//googl/lGlCtR Sebarkan ke t,0;;;;;
638,5,2023-01-09 11:00:30,GOOGL -is:retweet,Joining A  filling in for A  along with A _carter for a full 3 hours this morning The news cycle is heavy and you can bet we'll cover it all Excited to be here Wouldn't miss it A  A  BIIB ,0;;;;;
639,1,2023-01-09 11:07:20,GOOGL -is:retweet,GOOGL Top analyst price target for next week ,0;;;;;
639,2,2023-01-09 11:07:15,GOOGL -is:retweet,そろそろ、 GOOGL TSLA META を買うか。 ,0;;;;;
639,3,2023-01-09 11:03:24,GOOGL -is:retweet,GOOGL *ALL THESE LEVELS POSTED AHEAD OF TIME BEFORE THE MARKET OPENED   ,0;;;;;
640,1,2023-01-09 11:07:20,GOOGL -is:retweet,GOOGL Top analyst price target for next week ,0;;;;;
640,2,2023-01-09 11:07:15,GOOGL -is:retweet,そろそろ、 GOOGL TSLA META を買うか。 ,0;;;;;
641,1,2023-01-09 11:15:38,GOOGL -is:retweet,A  ,0;;;;;
641,2,2023-01-09 11:07:20,GOOGL -is:retweet,GOOGL Top analyst price target for next week ,0;;;;;
641,3,2023-01-09 11:07:15,GOOGL -is:retweet,そろそろ、 GOOGL TSLA META を買うか。 ,0;;;;;
642,1,2023-01-09 11:15:38,GOOGL -is:retweet,A  ,0;;;;;
643,1,2023-01-09 11:15:38,GOOGL -is:retweet,A  ,0;;;;;
644,1,2023-01-09 11:20:22,GOOGL -is:retweet,轉噗 🥔馬鈴薯龍龍(◕𝖧◕)🐉 **雜七雜八短篇漫畫翻譯1887！**https//tco/16lReZwTQChttps//bloggergoogl ,0;;;;;
644,2,2023-01-09 11:15:38,GOOGL -is:retweet,A  ,0;;;;;
645,1,2023-01-09 11:20:22,GOOGL -is:retweet,轉噗 🥔馬鈴薯龍龍(◕𝖧◕)🐉 **雜七雜八短篇漫畫翻譯1887！**https//tco/16lReZwTQChttps//bloggergoogl ,0;;;;;
645,2,2023-01-09 11:15:38,GOOGL -is:retweet,A  ,0;;;;;
646,1,2023-01-09 11:20:22,GOOGL -is:retweet,轉噗 🥔馬鈴薯龍龍(◕𝖧◕)🐉 **雜七雜八短篇漫畫翻譯1887！**https//tco/16lReZwTQChttps//bloggergoogl ,0;;;;;
647,1,2023-01-09 11:20:22,GOOGL -is:retweet,轉噗 🥔馬鈴薯龍龍(◕𝖧◕)🐉 **雜七雜八短篇漫畫翻譯1887！**https//tco/16lReZwTQChttps//bloggergoogl ,0;;;;;
"648,1,2023-01-09 11:28:30,GOOGL -is:retweet,""Most winning trading chat!!! For a limited time, we are opening our trading chatroom to the public! https//tco/nbm9ktQ1GlCRK CLPR UNFI GGAL GS LIVE EXPI ELP ARCO EGRX ORA NVTA AMWL VGR CFB AAPL MSFT AMZN GOOG GOOGL BABA FB "",0";;;;;
648,2,2023-01-09 11:20:22,GOOGL -is:retweet,轉噗 🥔馬鈴薯龍龍(◕𝖧◕)🐉 **雜七雜八短篇漫畫翻譯1887！**https//tco/16lReZwTQChttps//bloggergoogl ,0;;;;;
"649,1,2023-01-09 11:28:30,GOOGL -is:retweet,""Most winning trading chat!!! For a limited time, we are opening our trading chatroom to the public! https//tco/nbm9ktQ1GlCRK CLPR UNFI GGAL GS LIVE EXPI ELP ARCO EGRX ORA NVTA AMWL VGR CFB AAPL MSFT AMZN GOOG GOOGL BABA FB "",0";;;;;
"650,1,2023-01-09 11:28:30,GOOGL -is:retweet,""Most winning trading chat!!! For a limited time, we are opening our trading chatroom to the public! https//tco/nbm9ktQ1GlCRK CLPR UNFI GGAL GS LIVE EXPI ELP ARCO EGRX ORA NVTA AMWL VGR CFB AAPL MSFT AMZN GOOG GOOGL BABA FB "",0";;;;;
651,1,2023-01-09 11:35:28,GOOGL -is:retweet,SPX SPY AMZN AAPL AMD FB SHOP BYND NVDA GOOGL MSFT TSLA BA CMG INTC NFLX JPM BAC YMWas able to close it for a 100profithttps//tco/nbm9ktQ1Gl ,0;;;;;
651,2,2023-01-09 11:35:26,GOOGL -is:retweet,SNAP META PINS TTD AAPL GOOGL Here's Why Snap (NASDAQ SNAP) Stock Can Double in 2023! ,0;;;;;
"651,3,2023-01-09 11:28:30,GOOGL -is:retweet,""Most winning trading chat!!! For a limited time, we are opening our trading chatroom to the public! https//tco/nbm9ktQ1GlCRK CLPR UNFI GGAL GS LIVE EXPI ELP ARCO EGRX ORA NVTA AMWL VGR CFB AAPL MSFT AMZN GOOG GOOGL BABA FB "",0";;;;;
652,1,2023-01-09 11:35:28,GOOGL -is:retweet,SPX SPY AMZN AAPL AMD FB SHOP BYND NVDA GOOGL MSFT TSLA BA CMG INTC NFLX JPM BAC YMWas able to close it for a 100profithttps//tco/nbm9ktQ1Gl ,0;;;;;
652,2,2023-01-09 11:35:26,GOOGL -is:retweet,SNAP META PINS TTD AAPL GOOGL Here's Why Snap (NASDAQ SNAP) Stock Can Double in 2023! ,0;;;;;
"652,3,2023-01-09 11:28:30,GOOGL -is:retweet,""Most winning trading chat!!! For a limited time, we are opening our trading chatroom to the public! https//tco/nbm9ktQ1GlCRK CLPR UNFI GGAL GS LIVE EXPI ELP ARCO EGRX ORA NVTA AMWL VGR CFB AAPL MSFT AMZN GOOG GOOGL BABA FB "",0";;;;;
653,1,2023-01-09 11:38:32,GOOGL -is:retweet,Top Chatroomhttps//tco/ZBTRgq0AN6Join for both FREE amp; PREMIUM SERVICE!🗣️👥👤SPX SPY AMZN AAPL AMD FB SHOP BYND NVDA GOOGL MSFT TSLA BA CMG INTC NFLX JPM BAC YM YM_F NQ NQ_F ES ES_F GC GLD QQQ ,0;;;;
653,2,2023-01-09 11:35:28,GOOGL -is:retweet,SPX SPY AMZN AAPL AMD FB SHOP BYND NVDA GOOGL MSFT TSLA BA CMG INTC NFLX JPM BAC YMWas able to close it for a 100profithttps//tco/nbm9ktQ1Gl ,0;;;;;
653,3,2023-01-09 11:35:26,GOOGL -is:retweet,SNAP META PINS TTD AAPL GOOGL Here's Why Snap (NASDAQ SNAP) Stock Can Double in 2023! ,0;;;;;
654,1,2023-01-09 11:38:32,GOOGL -is:retweet,Top Chatroomhttps//tco/ZBTRgq0AN6Join for both FREE amp; PREMIUM SERVICE!🗣️👥👤SPX SPY AMZN AAPL AMD FB SHOP BYND NVDA GOOGL MSFT TSLA BA CMG INTC NFLX JPM BAC YM YM_F NQ NQ_F ES ES_F GC GLD QQQ ,0;;;;
654,2,2023-01-09 11:35:28,GOOGL -is:retweet,SPX SPY AMZN AAPL AMD FB SHOP BYND NVDA GOOGL MSFT TSLA BA CMG INTC NFLX JPM BAC YMWas able to close it for a 100profithttps//tco/nbm9ktQ1Gl ,0;;;;;
654,3,2023-01-09 11:35:26,GOOGL -is:retweet,SNAP META PINS TTD AAPL GOOGL Here's Why Snap (NASDAQ SNAP) Stock Can Double in 2023! ,0;;;;;
655,1,2023-01-09 11:38:32,GOOGL -is:retweet,Top Chatroomhttps//tco/ZBTRgq0AN6Join for both FREE amp; PREMIUM SERVICE!🗣️👥👤SPX SPY AMZN AAPL AMD FB SHOP BYND NVDA GOOGL MSFT TSLA BA CMG INTC NFLX JPM BAC YM YM_F NQ NQ_F ES ES_F GC GLD QQQ ,0;;;;
655,2,2023-01-09 11:35:28,GOOGL -is:retweet,SPX SPY AMZN AAPL AMD FB SHOP BYND NVDA GOOGL MSFT TSLA BA CMG INTC NFLX JPM BAC YMWas able to close it for a 100profithttps//tco/nbm9ktQ1Gl ,0;;;;;
655,3,2023-01-09 11:35:26,GOOGL -is:retweet,SNAP META PINS TTD AAPL GOOGL Here's Why Snap (NASDAQ SNAP) Stock Can Double in 2023! ,0;;;;;
656,1,2023-01-09 11:45:50,GOOGL -is:retweet,Helped me get my account green all time Thanks https//tco/nbm9ktQ1Gl❤️👏📈☝️SPY ES ADBE AMZN MSFT AAL ROKU BABA CRM GOOGL FB INTU MRVL ATVI TWTR ORCL LRCX AMD NVDA TSLA  DKNG ADBE TONJ ,0;;;;;
656,2,2023-01-09 11:44:23,GOOGL -is:retweet,Weekly Watchlist 📈All Charts posted in discordhttps//tco/ZBTRgq18CEIQ CRM QCOM SQ MA SPY QQQ CMCSA PSTH ADBE GOOGL HD PYPL DRYS ,0;;;;;
656,3,2023-01-09 11:38:32,GOOGL -is:retweet,Top Chatroomhttps//tco/ZBTRgq0AN6Join for both FREE amp; PREMIUM SERVICE!🗣️👥👤SPX SPY AMZN AAPL AMD FB SHOP BYND NVDA GOOGL MSFT TSLA BA CMG INTC NFLX JPM BAC YM YM_F NQ NQ_F ES ES_F GC GLD QQQ ,0;;;;
657,1,2023-01-09 11:47:00,GOOGL -is:retweet,GOOGL Max Pain=8900 Maturity=01/13/2023 A  A  https//tco/Vd2e7Y8QRv ,0;;;;;
657,2,2023-01-09 11:45:50,GOOGL -is:retweet,Helped me get my account green all time Thanks https//tco/nbm9ktQ1Gl❤️👏📈☝️SPY ES ADBE AMZN MSFT AAL ROKU BABA CRM GOOGL FB INTU MRVL ATVI TWTR ORCL LRCX AMD NVDA TSLA  DKNG ADBE TONJ ,0;;;;;
